alias,display_phone,distance,id,image_url,is_closed,name,phone,price,rating,review_count,transactions,url,latitude,longitude,address1,address2,address3,city,country,display_address,state,zip_code,Restaurant Category
dominos-pizza-houston-79,(281) 469-3030,4484.431993408359,9PO6i7HW1yKl49S9MLloEQ,https://s3-media1.fl.yelpcdn.com/bphoto/tm4oEVzYGjUXleVXC3d8Zw/o.jpg,False,Domino's Pizza,+12814693030,$,2.5,33,[],https://www.yelp.com/biz/dominos-pizza-houston-79?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.9092921,-95.5848383,9445 Jones Rd,,,Houston,US,"['9445 Jones Rd', 'Houston, TX 77065']",TX,77065,Pizza
little-caesars-pizza-houston-6,(281) 890-1588,4288.222381533626,ytfFkIoPuUbDvsFHByfBBw,https://s3-media2.fl.yelpcdn.com/bphoto/W1R8xb0l_ueYfvf3b-vtcg/o.jpg,False,Little Caesars Pizza,+12818901588,$,2.5,14,[],https://www.yelp.com/biz/little-caesars-pizza-houston-6?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.91232,-95.5848549,9599 Jones Road,Space 119,,Houston,US,"['9599 Jones Road', 'Space 119', 'Houston, TX 77065']",TX,77065,Pizza
lubys-houston-38,(281) 374-0779,10597.561449065764,Wt_JYjqJdbxaoijHstm_IA,https://s3-media2.fl.yelpcdn.com/bphoto/C7uEBdFez9OMAL2zaqO_Nw/o.jpg,False,Luby's,+12813740779,$,3.0,46,[],https://www.yelp.com/biz/lubys-houston-38?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,30.0110674,-95.5873052,22422 Tomball Pkwy,,,Houston,US,"['22422 Tomball Pkwy', 'Houston, TX 77070']",TX,77070,American (Traditional)
borimex-houston,(832) 869-4869,4602.159255464645,yekt7eKooQH7vfkpx3lRkg,https://s3-media3.fl.yelpcdn.com/bphoto/FL_XY2DwkVT8kR3XbioBXQ/o.jpg,False,Borimex,+18328694869,,2.0,9,[],https://www.yelp.com/biz/borimex-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.94409,-95.58439,11650 Jones Rd,Ste A & B,,Houston,US,"['11650 Jones Rd', 'Ste A & B', 'Houston, TX 77070']",TX,77070,Mexican
which-wich-houston-9,(832) 717-3334,8473.06923062701,T8lqyXFnvsMmIYImfxsLyA,https://s3-media4.fl.yelpcdn.com/bphoto/IywDOBwDXpYKTqLlbjE-LA/o.jpg,False,Which Wich,+18327173334,$,3.5,38,"['delivery', 'pickup']",https://www.yelp.com/biz/which-wich-houston-9?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.9947995382499,-95.5750772450019,10927 Louetta Rd,Ste 220,,Houston,US,"['10927 Louetta Rd', 'Ste 220', 'Houston, TX 77070']",TX,77070,Sandwiches
wolfies-houston,(281) 374-9653,10768.434631384958,xmMwGJ_mIZYoiN3fMIFApw,https://s3-media3.fl.yelpcdn.com/bphoto/hWeZ2oe_go3sECWT6RLm3g/o.jpg,False,Wolfies,+12813749653,$$,3.0,85,[],https://www.yelp.com/biz/wolfies-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,30.0124264320241,-95.5881431472214,22522 Hwy 249,,,Houston,US,"['22522 Hwy 249', 'Houston, TX 77070']",TX,77070,Chicken Wings
el-charro-mexican-restaurants-houston,(281) 897-8100,8466.418923840523,55IBcQZR9jUXjW2rJ8pNhA,https://s3-media1.fl.yelpcdn.com/bphoto/JfXbtbkgRTsxPcTH-7LJzA/o.jpg,False,El Charro Mexican Restaurants,+12818978100,$$,3.5,46,[],https://www.yelp.com/biz/el-charro-mexican-restaurants-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.9379742,-95.628965,11163 Huffmeister Rd,,,Houston,US,"['11163 Huffmeister Rd', 'Houston, TX 77065']",TX,77065,Mexican
sonic-drive-in-houston-9,(281) 890-2100,4244.073703973282,1DvdoCknngknmoKXhvEQXw,https://s3-media3.fl.yelpcdn.com/bphoto/TLO7AyLaWi9oigJd3jLzaQ/o.jpg,False,Sonic Drive-In,+12818902100,$,1.5,23,[],https://www.yelp.com/biz/sonic-drive-in-houston-9?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.9141020367266,-95.5851376839791,9703 Jones Rd,,,Houston,US,"['9703 Jones Rd', 'Houston, TX 77065']",TX,77065,Fast Food
smashburger-houston-23,(281) 826-5049,8806.704253428288,m8o5IaNCYFl99-EyDZtFcQ,https://s3-media4.fl.yelpcdn.com/bphoto/5-DvrUGtINg4a82wqz_dpQ/o.jpg,False,Smashburger,+12818265049,$,2.5,115,"['pickup', 'delivery']",https://www.yelp.com/biz/smashburger-houston-23?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.99741,-95.57589,10850 Louetta Rd,Ste 700,,Houston,US,"['10850 Louetta Rd', 'Ste 700', 'Houston, TX 77070']",TX,77070,Burgers
stats-sports-bar-and-grill-houston,(281) 257-8287,8807.01750506088,6hZRN_sSUzFhRKsncO6PCw,https://s3-media4.fl.yelpcdn.com/bphoto/8x9HszFTfAXpHGibBChmYQ/o.jpg,False,Stats Sports Bar and Grill,+12812578287,$$,3.5,92,[],https://www.yelp.com/biz/stats-sports-bar-and-grill-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.997643,-95.576205,10850 Louetta Rd,,,Houston,US,"['10850 Louetta Rd', 'Houston, TX 77070']",TX,77070,Sports Bars
tempura-food-management-houston,(281) 890-6969,3973.3064850727465,Xc7eK3ZGQfkLrZmkatmzVA,,False,Tempura Food Management,+12818906969,,5.0,1,[],https://www.yelp.com/biz/tempura-food-management-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.9353393,-95.5811891,10640 Fm 1960 Rd W,,,Houston,US,"['10640 Fm 1960 Rd W', 'Houston, TX 77070']",TX,77070,Pakistani
the-taco-company-houston,(281) 374-6801,8843.370055572157,XANJJy6cGbooPon078YaMA,https://s3-media4.fl.yelpcdn.com/bphoto/kB-iOHW0Ay7HUFw-U7w_Uw/o.jpg,False,The Taco Company,+12813746801,,3.0,2,[],https://www.yelp.com/biz/the-taco-company-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.9972133636475,-95.5783538818359,21110 Tomball Pkwy,,,Houston,US,"['21110 Tomball Pkwy', 'Houston, TX 77070']",TX,77070,Tex-Mex
taqueria-apaxtla-houston-tx,(832) 884-2923,5591.9377935526645,WaQZRIzuaNIQ08MR3SvEmg,https://s3-media4.fl.yelpcdn.com/bphoto/8Fz-VLxM2Z_FftkZa2HXZQ/o.jpg,False,Taqueria Apaxtla,+18328842923,,4.5,2,[],https://www.yelp.com/biz/taqueria-apaxtla-houston-tx?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.967682,-95.5713272,10210 Grant Rd,,,Houston TX,US,"['10210 Grant Rd', 'Houston TX, TX 77070']",TX,77070,Mexican
crossroads-cafe-houston-3,(281) 251-8448,8901.809828168814,TgawF9yuetlst5oxhH7EAA,https://s3-media1.fl.yelpcdn.com/bphoto/McSLqP1hg3ZBi5ahhjJ-xw/o.jpg,False,Crossroads Cafe,+12812518448,,4.0,1,[],https://www.yelp.com/biz/crossroads-cafe-houston-3?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.9946746826172,-95.5808181762695,20555 State Hwy 249,Ste 120,,Houston,US,"['20555 State Hwy 249', 'Ste 120', 'Houston, TX 77070']",TX,77070,Cafes
firehouse-subs-houston-13,(832) 843-6205,10754.013562755132,K4I0oAubXgLYsWu297_BlQ,https://s3-media2.fl.yelpcdn.com/bphoto/HzHL3Y6g-UbioHk8z7ZIhw/o.jpg,False,Firehouse Subs,+18328436205,$$,3.0,17,"['delivery', 'pickup']",https://www.yelp.com/biz/firehouse-subs-houston-13?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,30.0119848154549,-95.5889093,22556 Tomball Pkwy,,,Houston,US,"['22556 Tomball Pkwy', 'Houston, TX 77070']",TX,77070,Fast Food
rainbow-asian-cafe-houston-2,(281) 469-0103,6329.464249946195,0gBhl3Jl4RPtD1i5Vh1KFw,https://s3-media2.fl.yelpcdn.com/bphoto/qxJU-UF9U98PIzzZ2itzUg/o.jpg,False,Rainbow Asian Cafe,+12814690103,$$,3.0,46,"['delivery', 'pickup']",https://www.yelp.com/biz/rainbow-asian-cafe-houston-2?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.9664714892805,-95.5863192206738,13251 Jones Rd,,,Houston,US,"['13251 Jones Rd', 'Houston, TX 77070']",TX,77070,Chinese
china-inn-cafe-houston-5,(832) 593-6688,9289.154096968334,r23zQ6FCIBcs48N2ppo0jA,https://s3-media3.fl.yelpcdn.com/bphoto/ujwfsMXvk96L05y0y-vTjg/o.jpg,False,China Inn Cafe,+18325936688,$$,3.5,62,"['delivery', 'pickup']",https://www.yelp.com/biz/china-inn-cafe-houston-5?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.9022649599097,-95.6356671938955,8475 Hwy 6 N,Ste A,,Houston,US,"['8475 Hwy 6 N', 'Ste A', 'Houston, TX 77095']",TX,77095,Chinese
tahini-plus-mediterranean-kitchen-houston-5,(281) 818-2226,11472.271623277069,EchSUVztHn6W6tKdXjCy6g,https://s3-media2.fl.yelpcdn.com/bphoto/C_P9qdhILbKEN8kzc6k6aw/o.jpg,False,Tahini Plus Mediterranean Kitchen,+12818182226,,5.0,1,[],https://www.yelp.com/biz/tahini-plus-mediterranean-kitchen-houston-5?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.870842,-95.644612,6180 Hwy 6,,,Houston,US,"['6180 Hwy 6', 'Houston, TX 77056']",TX,77056,Food Trucks
dickeys-barbecue-pit-houston-6,(281) 345-7528,11477.920096129521,O5EGtV9-EDbkrqVrr19tIA,https://s3-media2.fl.yelpcdn.com/bphoto/_LW_d64xbAI486uqzxhNIw/o.jpg,False,Dickey's Barbecue Pit,+12813457528,$$,2.5,50,"['delivery', 'pickup']",https://www.yelp.com/biz/dickeys-barbecue-pit-houston-6?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.87105622849,-95.6448284560736,6184 Hwy 6 N,,,Houston,US,"['6184 Hwy 6 N', 'Houston, TX 77084']",TX,77084,Barbeque
subway-restaurants-houston-94,(281) 894-6660,5138.8017730334095,sfLwJnvoOVQV7mqkVyoOcQ,https://s3-media3.fl.yelpcdn.com/bphoto/2aVIHJ0OExHYMiLbjhcznA/o.jpg,False,Subway Restaurants,+12818946660,,5.0,1,"['delivery', 'pickup']",https://www.yelp.com/biz/subway-restaurants-houston-94?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.92671,-95.59597,11702 FM 1960 W,,,Houston,US,"['11702 FM 1960 W', 'Houston, TX 77065']",TX,77065,Sandwiches
papa-johns-pizza-houston-66,(281) 955-5522,4957.084419506371,mWwfjGSyY5Hxtw4AGjkw5w,https://s3-media2.fl.yelpcdn.com/bphoto/gEc7WaHtU70T8MPIrJ2dyg/o.jpg,False,Papa John's Pizza,+12819555522,$,2.0,14,[],https://www.yelp.com/biz/papa-johns-pizza-houston-66?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.9501666882145,-95.5842390557788,12120 Jones Rd,Ste M,,Houston,US,"['12120 Jones Rd', 'Ste M', 'Houston, TX 77070']",TX,77070,Pizza
la-placita-mexican-restaurant-houston-2,(281) 855-9993,8916.2880103917,8yx3JpHofrtjc_gRLMon9w,https://s3-media3.fl.yelpcdn.com/bphoto/vFkHF8B5b1GYAtA7_m7EQA/o.jpg,False,La Placita Mexican Restaurant,+12818559993,$,3.5,62,[],https://www.yelp.com/biz/la-placita-mexican-restaurant-houston-2?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.9027198,-95.6336646,8518 Hwy 6 N,,,Houston,US,"['8518 Hwy 6 N', 'Houston, TX 77095']",TX,77095,Tex-Mex
dennys-houston-3,(281) 897-8050,6745.766232573951,b-OeJvdEhxRpIY-7z5aPVA,https://s3-media3.fl.yelpcdn.com/bphoto/ocjfuUbTYCT-d6X6sPeqYA/o.jpg,False,Denny's,+12818978050,$,3.0,48,"['delivery', 'pickup']",https://www.yelp.com/biz/dennys-houston-3?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.9178898,-95.6122441,13031 Fm 1960 W,,,Houston,US,"['13031 Fm 1960 W', 'Houston, TX 77065']",TX,77065,American (Traditional)
casa-olé-houston-8,(281) 859-7020,11906.531270716288,oD2r_ODa6gzC0vwg9tOUTw,https://s3-media4.fl.yelpcdn.com/bphoto/vfYZhvdri2UhfM49U6XThg/o.jpg,False,Casa Olé,+12818597020,$$,4.0,57,[],https://www.yelp.com/biz/casa-ol%C3%A9-houston-8?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.863593,-95.644596,5930 Hwy 6 N,,,Houston,US,"['5930 Hwy 6 N', 'Houston, TX 77084']",TX,77084,Mexican
first-watch-houston-5,(832) 717-7781,8983.512283311742,P9EYw42piojM12heezEX3A,https://s3-media2.fl.yelpcdn.com/bphoto/zqFi61pnBZzbtvX_nR8rjQ/o.jpg,False,First Watch,+18327177781,$$,3.5,109,[],https://www.yelp.com/biz/first-watch-houston-5?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.9977725,-95.5809617,21143 Tomball Pkwy,,,Houston,US,"['21143 Tomball Pkwy', 'Houston, TX 77070']",TX,77070,Breakfast & Brunch
pizza-hut-houston-20,(281) 894-5353,5413.275805202224,ANeNQvY3vJWKAJZO-Z6WIQ,https://s3-media1.fl.yelpcdn.com/bphoto/_inCWj2nMS3o5u9p2QeJFg/o.jpg,False,Pizza Hut,+12818945353,$,2.5,27,[],https://www.yelp.com/biz/pizza-hut-houston-20?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.95623,-95.58461,12616 Jones Rd,,,Houston,US,"['12616 Jones Rd', 'Houston, TX 77070']",TX,77070,Pizza
chipotle-mexican-grill-houston-6,(281) 955-2144,7175.508777776684,dVRwdPi0bnZhzbSM77ohLg,https://s3-media1.fl.yelpcdn.com/bphoto/meGzMrSIXLHuwXT3BnwsuA/o.jpg,False,Chipotle Mexican Grill,+12819552144,$,2.5,41,[],https://www.yelp.com/biz/chipotle-mexican-grill-houston-6?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.9157983613892,-95.6164550656005,13313 Fm 1960 Rd W,,,Houston,US,"['13313 Fm 1960 Rd W', 'Houston, TX 77065']",TX,77065,Mexican
taco-bell-houston-43,(281) 477-0722,6720.311012827689,DQb8jLz73iVPAzMA3uJIsw,https://s3-media4.fl.yelpcdn.com/bphoto/SbVhxaU5rSbtaTDAkrS7-g/o.jpg,False,Taco Bell,+12814770722,$,2.5,36,['delivery'],https://www.yelp.com/biz/taco-bell-houston-43?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.9807,-95.5667,10006 Cypresswood Drive,,,Houston,US,"['10006 Cypresswood Drive', 'Houston, TX 77070']",TX,77070,Mexican
rubys-taqueria-houston,(281) 756-7646,8448.686679265447,oj46crnb-eKyDe8gn3wG2A,https://s3-media2.fl.yelpcdn.com/bphoto/T0TBk1tEDrEANWZRJLn-Hw/o.jpg,False,Ruby's Taqueria,+12817567646,$,3.5,25,[],https://www.yelp.com/biz/rubys-taqueria-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.9364083145573,-95.6290960684419,11043 Huffmeister Rd,,,Houston,US,"['11043 Huffmeister Rd', 'Houston, TX 77065']",TX,77065,Mexican
smart-daddys-pizza-and-mexican-food-houston,(281) 807-0000,6395.204945313409,GvewZWaHsspXoHYTUYwyhA,https://s3-media1.fl.yelpcdn.com/bphoto/HmiAc-h0SyPIT_WnSn59Mg/o.jpg,False,Smart Daddy's Pizza & Mexican Food,+12818070000,$,3.5,42,"['pickup', 'delivery']",https://www.yelp.com/biz/smart-daddys-pizza-and-mexican-food-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.9337,-95.60738,11131 N Eldridge Pkwy,,,Houston,US,"['11131 N Eldridge Pkwy', 'Houston, TX 77065']",TX,77065,Pizza
ihop-houston-11,(281) 469-0430,7212.216861455203,W3QAt-EJo-0Y4E8acGaUnw,https://s3-media4.fl.yelpcdn.com/bphoto/let7dhMrBUWIS75pxc0DFQ/o.jpg,False,IHOP,+12814690430,$,3.0,50,"['pickup', 'delivery']",https://www.yelp.com/biz/ihop-houston-11?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.91567,-95.61682,13335 Fm 1960 Rd W,,,Houston,US,"['13335 Fm 1960 Rd W', 'Houston, TX 77065']",TX,77065,Breakfast & Brunch
the-pub-529-houston,(832) 427-1061,10625.883138888861,dMQvPl2Rn2b94mrvUpSCYA,https://s3-media2.fl.yelpcdn.com/bphoto/65eSl-5hnEy_Wi2qAPst_w/o.jpg,False,The Pub 529,+18324271061,$$,2.5,50,[],https://www.yelp.com/biz/the-pub-529-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.87944,-95.6406,15444 Fm 529 Rd,,,Houston,US,"['15444 Fm 529 Rd', 'Houston, TX 77095']",TX,77095,Sports Bars
chick-fil-a-houston-3,(281) 374-6690,9505.509191138863,bRAXCmvlSx2dHqIWt_GptQ,https://s3-media2.fl.yelpcdn.com/bphoto/BbqSfwfatx80Sp_pzOgBdg/o.jpg,False,Chick-fil-A,+12813746690,$,3.0,73,"['pickup', 'delivery']",https://www.yelp.com/biz/chick-fil-a-houston-3?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,30.0021599,-95.5825245,21622 State Highway 249,,,Houston,US,"['21622 State Highway 249', 'Houston, TX 77070']",TX,77070,Fast Food
las-guacamayas-houston,,13662.261058172831,SGsqdNNAOtzmbXh0zKgAwg,https://s3-media2.fl.yelpcdn.com/bphoto/sjhTe8bArsqFiNmGXIO30A/o.jpg,False,Las Guacamayas,,,5.0,1,[],https://www.yelp.com/biz/las-guacamayas-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.839159,-95.644966,4466 Hwy 6 N,,,Houston,US,"['4466 Hwy 6 N', 'Houston, TX 77084']",TX,77084,Food Trucks
kfc-houston-41,(281) 469-9230,4139.763965830574,qeUkIMjtU0fLVVbIPtu9uw,https://s3-media2.fl.yelpcdn.com/bphoto/UQ--IEcuED39j3ltS5eV-w/o.jpg,False,KFC,+12814699230,$,1.0,3,"['pickup', 'delivery']",https://www.yelp.com/biz/kfc-houston-41?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.9337872631535,-95.5840449852438,10934 Cypress Creek Pkwy,,,Houston,US,"['10934 Cypress Creek Pkwy', 'Houston, TX 77070']",TX,77070,Chicken Wings
mcdonalds-houston-167,(281) 469-8317,3184.1431121608903,ZOMoYN1TP_G-HLdCM-sbmw,https://s3-media3.fl.yelpcdn.com/bphoto/srReNn5qvGf9_BWbHwsC1w/o.jpg,False,McDonald's,+12814698317,$,1.5,23,[],https://www.yelp.com/biz/mcdonalds-houston-167?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.946235,-95.563402,9351 Fm 1960 W,,,Houston,US,"['9351 Fm 1960 W', 'Houston, TX 77070']",TX,77070,Burgers
wingstop-houston-37,(281) 550-1600,11555.673029864956,wkMrH-EGS9FVxzsuGOOEaw,https://s3-media4.fl.yelpcdn.com/bphoto/uG9GAV6E731vzOO-lM3lvg/o.jpg,False,Wingstop,+12815501600,$,3.0,53,[],https://www.yelp.com/biz/wingstop-houston-37?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.86963,-95.64489,6164 Highway 6 N,,,Houston,US,"['6164 Highway 6 N', 'Houston, TX 77084']",TX,77084,Chicken Wings
subway-restaurants-houston-173,(281) 807-3272,4487.730732731931,XWzF5dAZ72AL_zLQX62ZxQ,https://s3-media4.fl.yelpcdn.com/bphoto/vvXoug_fhJXjs9AdEtTASQ/o.jpg,False,Subway Restaurants,+12818073272,$,4.0,4,"['delivery', 'pickup']",https://www.yelp.com/biz/subway-restaurants-houston-173?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.909151,-95.585894,9441 Jones Road,,,Houston,US,"['9441 Jones Road', 'Houston, TX 77065']",TX,77065,Sandwiches
tacos-jose-houston,(832) 893-3231,8480.362206467258,T5MxM69JHRg7pLmtA2IL_g,https://s3-media3.fl.yelpcdn.com/bphoto/tRjXq8FXzfcVETnjbRIBCA/o.jpg,False,Taco's Jose,+18328933231,$,4.0,10,[],https://www.yelp.com/biz/tacos-jose-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.909048,-95.628799,9030 Hwy 6 N,,,Houston,US,"['9030 Hwy 6 N', 'Houston, TX 77095']",TX,77095,Mexican
jci-grill-houston-7,(281) 345-8768,11258.792826610983,MPIUmm2vjicVPhgqZQXCBg,https://s3-media1.fl.yelpcdn.com/bphoto/1Zv0c6Rtx3GAdQyd4UM0_Q/o.jpg,False,JCI Grill,+12813458768,$,3.0,44,[],https://www.yelp.com/biz/jci-grill-houston-7?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.87498,-95.64478,6614 Hwy 6 N,,,Houston,US,"['6614 Hwy 6 N', 'Houston, TX 77084']",TX,77084,Hot Dogs
mcdonalds-houston-107,(281) 970-8305,5768.995303366788,GJmI14ODtC0g2iUsZRo91Q,https://s3-media3.fl.yelpcdn.com/bphoto/G_Cpd5J3Lhv1Ac9wjiJ9fw/o.jpg,False,McDonald's,+12819708305,$,3.5,8,[],https://www.yelp.com/biz/mcdonalds-houston-107?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.9198837325265,-95.6022763252258,12353 Fm 1960 W,,,Houston,US,"['12353 Fm 1960 W', 'Houston, TX 77065']",TX,77065,Burgers
martas-tortillas-houston,(713) 896-0018,8155.68175116021,WZA0lpWXRCRo16aruHRkWw,,False,Marta's Tortillas,+17138960018,,5.0,1,[],https://www.yelp.com/biz/martas-tortillas-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.8801,-95.6103967,13170 Fm 529 Rd,,,Houston,US,"['13170 Fm 529 Rd', 'Houston, TX 77041']",TX,77041,Breakfast & Brunch
